asdu_len,io_type,type_id,src,dst,interval,relative_time_stamp
25,2,36,1,0,4.802479,361.344891
25,2,36,1,0,3.590213,366.948574
25,2,36,1,0,3.401803,370.350377
25,2,36,1,0,4.323702,381.755992
25,2,36,1,0,4.401521,386.157513
25,2,36,1,0,2.601247,388.75876
25,2,36,1,0,0.800157,389.558917
25,2,36,1,0,0.577945,392.162172
25,2,36,1,0,1.864086,404.166275
40,2,36,1,0,6.203463,410.369738
25,2,36,1,0,2.603659,412.973397
25,2,36,1,0,4.812825,418.799236
25,2,36,1,0,3.006012,421.805248
25,2,36,1,0,2.173635,423.978883
25,2,36,1,0,2.782816,431.825869
25,2,36,1,0,4.56309,436.388959
25,2,36,1,0,1.798772,438.187731
25,2,36,1,0,2.611871,444.852275
25,2,36,1,0,2.140478,446.992753
25,2,36,1,0,6.604166,453.596919
25,2,36,1,0,2.388509,456.999459
25,2,36,1,0,4.402533,461.401992
25,2,36,1,0,5.402437,466.804429
25,32,36,1,0,0.600301,467.40473
25,2,36,1,0,1.992724,470.410564
25,31,36,1,0,1.001969,471.412533
25,2,36,1,0,2.089318,482.613465
25,2,36,1,0,6.603809,489.217274
25,2,36,1,0,3.000017,492.217291
25,2,36,1,0,1.395695,494.618878
25,2,36,1,0,5.003009,499.621887
25,2,36,1,0,3.601693,503.22358
25,2,36,1,0,0.987953,505.225501
25,2,36,1,0,3.60187,508.827371
25,2,36,1,0,4.723277,519.63208
25,2,36,1,0,4.002156,523.634236
25,2,36,1,0,1.800632,525.434868
25,2,36,1,0,3.801868,529.236736
25,31,36,1,0,1.994546,532.237772
25,2,36,1,0,1.201117,533.438889
25,2,36,1,0,1.512929,544.066334
25,2,36,1,0,4.177894,548.244228
25,2,36,1,0,3.600968,551.845196
25,2,36,1,0,2.58202,556.447176
25,2,36,1,0,2.200704,558.64788
25,2,36,1,0,0.700233,567.450736
25,2,36,1,0,4.000701,571.451437
25,2,36,1,0,2.200001,573.651438
25,2,36,1,0,2.800071,576.451509
25,2,36,1,0,5.999209,583.451086
25,32,36,1,0,4.799854,588.25094
25,2,36,1,0,0.408973,588.659913
25,31,36,1,0,4.59106,593.250973
25,2,36,1,0,0.993167,595.250974
25,2,36,1,0,2.599856,597.85083
25,2,36,1,0,1.751878,606.697428
25,2,36,1,0,7.152972,613.8504
25,2,36,1,0,5.171623,622.050941
25,2,36,1,0,3.601119,625.65206
25,2,36,1,0,3.199791,628.851851
25,2,36,1,0,0.56648,632.452674
25,2,36,1,0,9.603823,642.056497
25,2,36,1,0,7.402703,650.460305
25,31,36,1,0,3.838581,654.298886
25,2,36,1,0,1.939476,662.313755
25,2,36,1,0,7.352675,669.66643
25,2,36,1,0,5.172298,677.870284
25,2,36,1,0,4.876405,692.878707
25,2,36,1,0,5.195065,698.073772
25,2,36,1,0,4.201881,702.275653
25,2,36,1,0,1.398281,704.675624
25,32,36,1,0,4.601708,709.277332
25,2,36,1,0,3.40088,712.678212
25,2,36,1,0,2.001022,714.679234
25,31,36,1,0,0.600092,715.279326
25,2,36,1,0,1.391551,717.680176
25,2,36,1,0,1.600938,719.281114
25,2,36,1,0,2.702947,730.083807
25,2,36,1,0,5.800689,735.884496
25,2,36,1,0,3.000993,738.885489
25,2,36,1,0,7.602197,747.494037
25,2,36,1,0,5.011851,752.505888
25,2,36,1,0,9.726312,767.293594
25,2,36,1,0,3.400856,770.69445
25,2,36,1,0,3.856744,774.551194
25,31,36,1,0,1.746143,776.297337
25,2,36,1,0,0.478248,777.697277
25,2,36,1,0,4.992146,783.699999
25,2,36,1,0,2.000994,785.700993
25,2,36,1,0,1.999952,787.700945
25,2,36,1,0,2.400879,790.101824
25,2,36,1,0,3.00115,793.102974
25,2,36,1,0,12.014647,806.120406
25,2,36,1,0,6.586839,812.707245
25,2,36,1,0,2.490282,815.708177
25,2,36,1,0,10.798107,827.510879
25,32,36,1,0,2.800831,830.31171
25,31,36,1,0,0.086283,837.312564
25,2,36,1,0,2.199773,839.512337
25,2,36,1,0,4.100329,851.71597
25,2,36,1,0,4.798873,856.514843
25,2,36,1,0,1.336491,862.915875
25,2,36,1,0,2.828743,865.744618
25,2,36,1,0,5.771727,871.516345
25,2,36,1,0,1.585992,874.11637
25,2,36,1,0,5.000056,879.116426
25,2,36,1,0,0.132763,884.316136
25,2,36,1,0,1.799801,886.115937
25,2,36,1,0,4.800006,890.915943
25,2,36,1,0,1.164855,895.116606
40,2,36,1,0,3.200033,898.316639
25,2,36,1,0,1.327264,906.716588
25,2,36,1,0,4.625609,911.342197
25,2,36,1,0,0.952036,917.354848
25,2,36,1,0,6.753902,924.10875
25,2,36,1,0,1.971363,929.107678
25,2,36,1,0,9.196718,938.304396
25,2,36,1,0,1.200196,940.504245
25,2,36,1,0,4.412049,944.916294
25,2,36,1,0,4.006832,948.923126
25,32,36,1,0,0.353702,951.298105
25,2,36,1,0,3.638652,954.936757
25,31,36,1,0,4.357109,959.293866
25,2,36,1,0,1.773484,963.09172
25,2,36,1,0,4.198978,967.290698
25,2,36,1,0,9.523075,982.884219
25,2,36,1,0,2.79892,985.683139
25,2,36,1,0,6.996768,992.679907
25,2,36,1,0,0.30051,994.520592
25,2,36,1,0,2.358294,996.878886
25,2,36,1,0,6.396635,1003.275521
25,2,36,1,0,4.79079,1009.072527
25,2,36,1,0,8.196659,1017.269186
25,31,36,1,0,0.977221,1020.266868
25,2,36,1,0,5.998076,1026.264944
25,2,36,1,0,3.398693,1029.663637
25,2,36,1,0,2.440283,1033.103094
25,2,36,1,0,2.757534,1035.860628
25,2,36,1,0,5.998715,1041.859343
25,2,36,1,0,1.26135,1044.125124
25,2,36,1,0,2.002333,1056.253874
25,2,36,1,0,3.598871,1059.852745
25,2,36,1,0,0.114068,1066.050777
25,32,36,1,0,6.197666,1072.248443
25,2,36,1,0,3.998002,1076.246445
25,2,36,1,0,2.996759,1080.245239
25,31,36,1,0,0.998852,1081.244091
25,2,36,1,0,1.799074,1083.043165
25,2,36,1,0,3.19886,1086.242025
25,2,36,1,0,1.146951,1091.438775
25,2,36,1,0,2.59891,1094.037685
25,2,36,1,0,0.498042,1101.633731
25,2,36,1,0,1.998961,1103.632692
25,2,36,1,0,3.198396,1106.831088
25,2,36,1,0,4.597958,1111.429046
25,2,36,1,0,3.396667,1115.827424
25,2,36,1,0,4.798512,1120.625936
25,2,36,1,0,3.332136,1129.023644
25,2,36,1,0,5.599588,1134.623232
25,31,36,1,0,3.552556,1142.223011
25,2,36,1,0,0.799874,1143.022885
25,2,36,1,0,3.599966,1146.622851
25,2,36,1,0,3.230207,1149.853058
25,2,36,1,0,1.994168,1153.862958
25,2,36,1,0,0.63132,1164.621055
25,2,36,1,0,2.599334,1167.220389
25,2,36,1,0,1.999661,1169.22005
25,2,36,1,0,0.147554,1174.419494
25,2,36,1,0,7.79888,1182.218374
25,2,36,1,0,7.578636,1191.8188
25,32,36,1,0,1.400475,1193.219275
25,2,36,1,0,1.80037,1195.019645
25,2,36,1,0,2.600586,1197.620231
25,31,36,1,0,1.55387,1203.221839
25,2,36,1,0,5.258667,1208.480506
25,2,36,1,0,2.284577,1215.824914
25,2,36,1,0,1.800942,1217.625856
25,2,36,1,0,9.10866,1234.834399
25,2,36,1,0,0.739113,1255.841434
25,2,36,1,0,3.400944,1259.242378
25,2,36,1,0,2.8515,1262.093878
25,31,36,1,0,2.150449,1264.244327
25,2,36,1,0,1.600845,1265.845172
25,2,36,1,0,10.199458,1277.048947
25,2,36,1,0,2.845937,1290.054092
25,2,36,1,0,0.734758,1311.053237
25,32,36,1,0,3.199865,1314.253102
25,2,36,1,0,2.199798,1316.4529
25,2,36,1,0,1.733312,1323.253107
25,31,36,1,0,1.999938,1325.253045
25,2,36,1,0,0.999906,1326.252951
25,2,36,1,0,2.000114,1328.253065
25,2,36,1,0,1.33961,1334.652727
25,2,36,1,0,3.400175,1338.052902
25,2,36,1,0,5.218441,1343.271343
25,2,36,1,0,5.002638,1349.282369
25,2,36,1,0,7.576261,1356.85863
25,2,36,1,0,2.777801,1361.659838
25,2,36,1,0,6.401993,1368.061831
25,2,36,1,0,2.801232,1370.863063
25,2,36,1,0,3.588594,1375.465181
25,31,36,1,0,0.664801,1386.270134
25,2,36,1,0,4.602621,1390.872755
25,2,36,1,0,3.800623,1394.673378
25,2,36,1,0,1.774822,1398.474516
25,2,36,1,0,6.001281,1404.475797
25,2,36,1,0,3.000148,1407.475945
25,2,36,1,0,0.997798,1409.476269
25,2,36,1,0,2.440209,1411.916478
25,2,36,1,0,4.761047,1416.677525
25,2,36,1,0,6.369522,1426.08076
25,2,36,1,0,2.601407,1428.682167
25,32,36,1,0,6.602702,1435.284869
25,2,36,1,0,0.190977,1436.485668
25,2,36,1,0,5.202619,1441.688287
25,2,36,1,0,3.401332,1445.089619
25,31,36,1,0,1.197323,1447.290624
25,2,36,1,0,3.001071,1450.291695
25,2,36,1,0,5.308413,1462.696009
25,2,36,1,0,3.200972,1465.896981
25,2,36,1,0,5.312216,1478.301384
25,2,36,1,0,4.266137,1482.567521
25,2,36,1,0,3.135882,1485.703403
25,2,36,1,0,10.578157,1499.308398
25,2,36,1,0,3.802438,1503.110836
25,31,36,1,0,0.119063,1508.312933
25,2,36,1,0,2.190666,1511.514581
25,2,36,1,0,3.402217,1514.916798
25,2,36,1,0,1.509363,1523.521782
25,2,36,1,0,1.800716,1525.322498
25,2,36,1,0,3.000961,1528.323459
25,2,36,1,0,3.00084,1531.324299
25,2,36,1,0,0.574233,1533.924665
25,2,36,1,0,2.400602,1536.325267
25,2,36,1,0,6.602442,1542.927709
25,2,36,1,0,1.801848,1545.72881
25,32,36,1,0,0.472082,1556.332837
25,2,36,1,0,4.4022,1560.735037
25,2,36,1,0,5.199741,1565.934778
25,31,36,1,0,2.399029,1569.335496
25,2,36,1,0,6.002162,1575.337658
25,2,36,1,0,5.753512,1585.140677
25,2,36,1,0,4.651488,1589.792165
25,2,36,1,0,3.476806,1598.340717
25,2,36,1,0,9.401567,1607.742284
25,2,36,1,0,3.594688,1612.344327
25,2,36,1,0,6.008894,1618.353221
25,2,36,1,0,2.79294,1621.146161
25,2,36,1,0,3.796899,1625.947663
25,2,36,1,0,3.001251,1628.948914
25,31,36,1,0,1.428873,1630.377787
25,2,36,1,0,0.571959,1630.949746
25,2,36,1,0,2.200944,1633.15069
25,2,36,1,0,2.763952,1638.954453
25,2,36,1,0,7.804674,1646.759127
25,2,36,1,0,1.781616,1650.561117
25,2,36,1,0,4.270564,1664.969156
25,2,36,1,0,4.602482,1669.571638
25,32,36,1,0,2.739235,1677.375347
25,2,36,1,0,2.000933,1679.37628
25,2,36,1,0,4.001531,1683.377811
25,2,36,1,0,3.000881,1686.378692
25,2,36,1,0,3.625027,1691.007295
25,31,36,1,0,0.372589,1691.379884
25,2,36,1,0,4.400634,1695.780518
25,2,36,1,0,2.000169,1697.780687
25,2,36,1,0,3.570199,1704.381003
25,2,36,1,0,2.088702,1716.582432
25,2,36,1,0,3.882645,1730.591944
25,2,36,1,0,3.396093,1733.988037
25,2,36,1,0,3.201893,1737.18993
25,2,36,1,0,1.396195,1741.614813
25,2,36,1,0,3.77889,1745.393703
25,31,36,1,0,0.745049,1752.197455
25,2,36,1,0,6.203731,1758.401186
25,2,36,1,0,2.25298,1760.654166
25,2,36,1,0,0.734654,1763.403204
25,2,36,1,0,8.203739,1771.606943
25,2,36,1,0,2.972609,1776.607746
25,2,36,1,0,4.801872,1781.409618
25,2,36,1,0,3.001016,1784.410634
25,2,36,1,0,3.790183,1790.21715
25,32,36,1,0,8.017886,1798.235036
25,2,36,1,0,0.383159,1798.618195
25,2,36,1,0,0.376869,1801.019093
25,2,36,1,0,2.224737,1803.24383
25,2,36,1,0,3.178105,1806.421935
25,2,36,1,0,2.833936,1809.255871
25,31,36,1,0,1.984446,1813.265635
25,2,36,1,0,1.161214,1814.426849
25,2,36,1,0,6.403513,1820.830362
25,2,36,1,0,0.976159,1823.832316
25,2,36,1,0,4.002094,1827.83441
25,2,36,1,0,4.002633,1831.837043
25,2,36,1,0,3.786963,1837.640899
25,2,36,1,0,2.20104,1839.841939
25,2,36,1,0,4.202901,1844.04484
25,2,36,1,0,4.002035,1848.046875
25,2,36,1,0,5.999336,1855.051392
25,2,36,1,0,2.602178,1857.65357
25,2,36,1,0,1.13288,1865.878255
25,2,36,1,0,7.012485,1872.89074
25,31,36,1,0,1.370351,1874.261091
25,2,36,1,0,2.000788,1876.261879
25,2,36,1,0,10.395831,1887.668704
25,2,36,1,0,5.884038,1904.079179
25,2,36,1,0,3.601722,1907.680901
25,2,36,1,0,2.001062,1909.681963
25,32,36,1,0,5.555213,1919.288554
25,2,36,1,0,3.002059,1922.290613
25,2,36,1,0,3.001876,1925.292489
25,2,36,1,0,0.165634,1929.514288
25,2,36,1,0,2.381913,1931.896201
25,31,36,1,0,3.403032,1935.299233
25,2,36,1,0,1.185035,1940.535043
25,2,36,1,0,7.014854,1947.549897
25,2,36,1,0,0.528898,1951.110715
25,2,36,1,0,0.341805,1961.578257
25,2,36,1,0,4.740978,1966.319235
25,2,36,1,0,0.544281,1971.921177
25,2,36,1,0,10.004682,1981.925859
25,2,36,1,0,5.201126,1988.137675
25,2,36,1,0,5.193997,1993.331672
25,31,36,1,0,3.001795,1996.333467
25,2,36,1,0,0.822743,1997.15621
25,2,36,1,0,7.374416,2005.538261
25,2,36,1,0,2.401009,2007.93927
25,2,36,1,0,3.2457,2011.18497
25,2,36,1,0,1.713916,2016.943886
25,2,36,1,0,4.26282,2021.206706
25,2,36,1,0,2.340943,2023.547649
25,2,36,1,0,3.002925,2026.550574
25,2,36,1,0,3.197885,2030.753537
25,2,36,1,0,6.404874,2037.158411
25,2,36,1,0,2.401691,2039.560102
25,32,36,1,0,0.801001,2040.361103
25,2,36,1,0,3.001664,2044.363044
25,2,36,1,0,4.403905,2048.766949
25,31,36,1,0,2.530195,2057.369793
25,2,36,1,0,1.600883,2058.970676
25,2,36,1,0,7.204657,2066.175333
25,2,36,1,0,1.795514,2068.977339
25,2,36,1,0,1.835909,2070.813248
25,2,36,1,0,6.010639,2076.823887
25,2,36,1,0,1.532626,2080.383119
25,2,36,1,0,7.20359,2087.586709
25,2,36,1,0,2.400887,2089.987596
25,2,36,1,0,1.601681,2092.588674
25,2,36,1,0,7.20293,2099.791604
25,2,36,1,0,0.363177,2103.193319
25,2,36,1,0,10.004771,2113.19809
25,2,36,1,0,2.995526,2117.200922
25,31,36,1,0,1.000041,2118.200963
25,2,36,1,0,7.805706,2126.006669
25,2,36,1,0,5.427863,2132.441513
25,2,36,1,0,2.369757,2134.81127
25,2,36,1,0,4.748635,2159.826743
25,32,36,1,0,1.401023,2161.227766
25,2,36,1,0,3.497587,2172.834235
25,2,36,1,0,5.402919,2178.237154
25,31,36,1,0,0.999961,2179.237115
25,2,36,1,0,6.558981,2189.84174
25,2,36,1,0,3.228859,2193.070599
25,2,36,1,0,1.085796,2201.24836
25,2,36,1,0,6.852822,2208.101182
25,2,36,1,0,0.719977,2211.854139
25,2,36,1,0,3.401909,2215.256048
25,2,36,1,0,2.865918,2218.121966
25,2,36,1,0,0.695699,2222.858871
25,2,36,1,0,4.60181,2227.460681
25,2,36,1,0,2.401026,2229.861707
25,2,36,1,0,0.36682,2233.262573
25,2,36,1,0,4.199959,2237.462532
25,31,36,1,0,2.801045,2240.263577
25,2,36,1,0,0.799909,2241.063486
25,2,36,1,0,2.000893,2243.064379
25,2,36,1,0,3.622118,2247.687237
25,2,36,1,0,4.380791,2252.068028
25,2,36,1,0,5.202873,2257.270901
25,2,36,1,0,3.193399,2261.472834
25,2,36,1,0,6.001688,2267.474522
25,2,36,1,0,4.000949,2271.475471
25,2,36,1,0,5.403154,2277.878315
25,2,36,1,0,4.202017,2282.080332
25,32,36,1,0,0.207241,2282.287573
25,2,36,1,0,3.99437,2286.281943
25,2,36,1,0,9.379988,2297.688829
25,31,36,1,0,3.615719,2301.304548
25,2,36,1,0,2.787126,2304.091674
25,2,36,1,0,4.755248,2312.895307
25,2,36,1,0,4.001963,2316.89727
25,2,36,1,0,4.20194,2321.09921
25,2,36,1,0,2.234971,2325.351726
25,2,36,1,0,2.152031,2327.503757
25,2,36,1,0,1.401198,2328.904955
25,2,36,1,0,5.602743,2334.507698
25,2,36,1,0,3.804811,2339.309691
25,2,36,1,0,3.199759,2342.50945
25,2,36,1,0,2.40077,2344.91022
25,2,36,1,0,2.560209,2351.512046
25,2,36,1,0,3.601168,2355.113214
25,31,36,1,0,1.13301,2362.314973
25,2,36,1,0,2.000905,2364.315878
25,2,36,1,0,6.001761,2370.317639
25,2,36,1,0,0.182812,2372.518585
25,2,36,1,0,2.600757,2375.119342
25,2,36,1,0,3.401038,2378.52038
25,2,36,1,0,0.403003,2382.973188
25,2,36,1,0,4.550913,2387.524101
25,2,36,1,0,2.46668,2389.990781
25,2,36,1,0,3.3049,2396.327835
25,2,36,1,0,2.802073,2399.129908
40,2,36,1,0,4.200708,2403.330616
25,2,36,1,0,1.171066,2407.532731
25,2,36,1,0,2.200822,2409.733553
25,2,36,1,0,3.401765,2413.135318
25,2,36,1,0,2.409769,2415.545087
25,2,36,1,0,1.573101,2419.137411
25,31,36,1,0,4.201752,2423.339163
25,2,36,1,0,2.000855,2425.340018
25,2,36,1,0,0.35214,2429.741948
25,2,36,1,0,3.201939,2432.943887
25,2,36,1,0,5.401881,2438.345768
25,2,36,1,0,4.790413,2444.148405
25,2,36,1,0,7.604895,2451.7533
25,2,36,1,0,4.183858,2457.956977
25,2,36,1,0,4.003217,2461.960194
25,2,36,1,0,4.201743,2466.161937
25,2,36,1,0,1.176433,2469.36366
25,2,36,1,0,2.001078,2471.364738
25,2,36,1,0,2.806925,2474.171663
25,2,36,1,0,2.534413,2481.768281
40,2,36,1,0,2.42406,2484.192341
25,2,36,1,0,4.178959,2488.3713
25,2,36,1,0,0.969986,2492.372979
25,2,36,1,0,6.002854,2498.375833
25,2,36,1,0,0.558808,2502.977823
25,2,36,1,0,4.40179,2507.379613
25,2,36,1,0,4.001867,2511.38148
25,2,36,1,0,1.380476,2514.782577
25,2,36,1,0,5.402892,2520.185469
25,2,36,1,0,1.80082,2521.986289
25,32,36,1,0,2.200903,2524.187192
25,2,36,1,0,6.792393,2531.989896
25,2,36,1,0,0.870401,2542.993554
25,31,36,1,0,2.200946,2545.1945
25,2,36,1,0,2.000011,2547.194511
25,2,36,1,0,6.721183,2559.999171
25,2,36,1,0,4.678107,2574.804663
25,2,36,1,0,2.200994,2577.005657
25,2,36,1,0,3.801875,2580.807532
25,2,36,1,0,4.158713,2589.011402
25,2,36,1,0,3.602832,2592.614234
25,2,36,1,0,5.001724,2597.615958
25,31,36,1,0,7.591526,2606.219742
25,2,36,1,0,6.147337,2622.486197
25,2,36,1,0,5.541074,2628.027271
25,2,36,1,0,0.15018,2632.229163
25,32,36,1,0,2.878485,2645.237827
25,2,36,1,0,1.600943,2646.83877
25,2,36,1,0,3.60178,2650.44055
25,2,36,1,0,4.130722,2659.643413
25,2,36,1,0,2.200922,2661.844335
25,2,36,1,0,4.400882,2666.245217
25,31,36,1,0,0.999751,2667.244968
25,2,36,1,0,1.401275,2668.646243
25,2,36,1,0,7.20379,2676.849786
25,2,36,1,0,4.00179,2680.851576
25,2,36,1,0,4.601976,2685.453552
25,2,36,1,0,12.597597,2699.060056
25,2,36,1,0,1.299064,2707.463105
25,2,36,1,0,5.205793,2714.682827
25,2,36,1,0,4.384821,2719.067648
25,2,36,1,0,0.56416,2725.703257
25,31,36,1,0,2.569961,2728.273218
25,2,36,1,0,3.443335,2731.716553
25,2,36,1,0,2.760738,2734.477291
25,2,36,1,0,6.598333,2742.081038
25,2,36,1,0,3.402817,2745.483855
25,2,36,1,0,3.401819,2748.885674
25,2,36,1,0,0.361995,2752.288733
25,2,36,1,0,4.003674,2756.292407
25,2,36,1,0,3.802903,2760.09531
25,2,36,1,0,0.783918,2762.897295
25,32,36,1,0,3.402905,2766.3002
25,2,36,1,0,1.201213,2767.501413
25,2,36,1,0,3.601706,2771.103119
25,2,36,1,0,4.37917,2777.506884
25,2,36,1,0,2.200863,2779.707747
25,2,36,1,0,2.801146,2782.508893
25,2,36,1,0,3.401849,2785.910742
25,2,36,1,0,0.177798,2788.1117
25,31,36,1,0,1.228972,2789.340672
25,2,36,1,0,4.172933,2793.513605
25,2,36,1,0,1.790266,2800.363255
25,2,36,1,0,8.358786,2808.722041
25,2,36,1,0,0.980546,2811.723157
25,2,36,1,0,2.801872,2814.525029
25,2,36,1,0,6.602532,2821.127561
25,2,36,1,0,7.799191,2829.930526
25,2,36,1,0,5.801691,2835.732217
25,2,36,1,0,6.187225,2845.96282
25,2,36,1,0,3.377007,2849.339827
25,31,36,1,0,0.999957,2850.339784
25,2,36,1,0,8.331056,2864.751504
25,2,36,1,0,0.133528,2875.025011
25,2,36,1,0,2.336287,2877.361298
25,2,36,1,0,6.204562,2883.56586
25,32,36,1,0,2.588052,2887.167923
25,2,36,1,0,3.801695,2890.969618
25,2,36,1,0,4.131492,2901.176533
25,2,36,1,0,5.802745,2906.979278
25,31,36,1,0,0.157825,2911.181183
25,2,36,1,0,5.602797,2916.78398
25,2,36,1,0,4.001723,2920.785703
25,2,36,1,0,5.001362,2926.789529
25,2,36,1,0,6.202933,2932.992462
25,2,36,1,0,13.75731,2950.803076
25,2,36,1,0,4.20184,2955.004916
25,2,36,1,0,2.204769,2958.406773
25,2,36,1,0,10.801751,2971.232329
25,31,36,1,0,1.001858,2972.234187
25,2,36,1,0,3.181106,2975.415293
25,2,36,1,0,5.873146,2987.022103
25,2,36,1,0,5.003645,2992.025748
25,2,36,1,0,1.20278,2998.294606
25,2,36,1,0,4.007561,3002.302167
25,32,36,1,0,5.937381,3008.239548
25,2,36,1,0,0.213111,3008.452659
25,2,36,1,0,11.182627,3020.649019
25,2,36,1,0,4.204886,3024.853905
25,2,36,1,0,0.102277,3030.256779
25,31,36,1,0,3.001951,3033.25873
25,2,36,1,0,3.40279,3036.66152
25,2,36,1,0,4.173682,3044.889234
25,2,36,1,0,8.017924,3052.907158
25,2,36,1,0,10.751995,3065.67987
25,2,36,1,0,4.60175,3070.28162
25,2,36,1,0,1.344902,3075.48453
25,2,36,1,0,2.796698,3079.285481
25,2,36,1,0,2.201816,3081.487297
25,2,36,1,0,6.602872,3088.090169
25,2,36,1,0,1.598935,3090.692124
25,2,36,1,0,2.400709,3093.092833
25,31,36,1,0,1.201227,3094.29406
25,2,36,1,0,2.40061,3096.69467
25,2,36,1,0,1.35133,3102.097727
25,2,36,1,0,0.48687,3112.703354
25,2,36,1,0,3.000989,3115.704343
25,2,36,1,0,5.403001,3121.107344
25,2,36,1,0,0.186911,3123.30812
25,32,36,1,0,6.001625,3129.309745
25,2,36,1,0,1.000079,3130.309824
25,2,36,1,0,1.572829,3134.91182
25,2,36,1,0,6.00177,3140.91359
25,2,36,1,0,2.601757,3143.515347
25,2,36,1,0,2.192366,3146.716252
25,31,36,1,0,8.603752,3155.320004
25,2,36,1,0,1.201986,3157.521242
25,2,36,1,0,9.204701,3166.725943
25,2,36,1,0,1.413493,3169.15171
25,2,36,1,0,2.177058,3171.328768
25,2,36,1,0,6.003933,3177.332701
25,2,36,1,0,4.175172,3183.53547
25,2,36,1,0,3.001862,3186.537332
25,2,36,1,0,2.401777,3188.939109
25,2,36,1,0,4.001832,3192.940941
25,2,36,1,0,1.79628,3195.742968
25,2,36,1,0,3.201967,3198.944935
25,2,36,1,0,3.601843,3202.546778
25,2,36,1,0,1.375284,3206.950769
25,31,36,1,0,9.205822,3216.156591
25,2,36,1,0,12.397898,3229.566024
25,2,36,1,0,3.801751,3233.367775
25,2,36,1,0,2.20219,3235.569965
25,2,36,1,0,0.652701,3239.801675
25,2,36,1,0,4.009705,3243.81138
25,32,36,1,0,0.295845,3250.178496
25,2,36,1,0,1.000797,3251.179293
25,2,36,1,0,2.2848,3262.588008
25,2,36,1,0,6.605888,3269.193896
25,31,36,1,0,4.978451,3277.199813
25,2,36,1,0,2.001747,3279.20156
25,2,36,1,0,6.805895,3286.007455
25,2,36,1,0,7.408112,3294.418928
25,2,36,1,0,3.398069,3297.816997
25,2,36,1,0,4.32101,3309.225685
25,2,36,1,0,1.602143,3310.827828
25,2,36,1,0,7.306581,3326.237375
25,2,36,1,0,2.801671,3329.039046
25,2,36,1,0,6.603864,3335.64291
25,31,36,1,0,1.59192,3338.244962
25,2,36,1,0,2.400947,3340.645909
25,2,36,1,0,2.402056,3343.047965
25,2,36,1,0,3.402662,3346.450627
25,2,36,1,0,6.178768,3354.656371
25,2,36,1,0,2.402769,3357.05914
25,32,36,1,0,6.097848,3371.268125
25,2,36,1,0,2.001761,3373.269886
25,2,36,1,0,5.004065,3378.273951
25,2,36,1,0,1.5743,3382.877655
